artist,song,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,H_or_N
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),spotify:track:45XhKYRRkyeqoW3teSOkCM,0.732,0.678,2,-4.977,1,0.0886,0.0867,2.41e-05,0.112,0.196,100.626,audio_features,6huNf4dutXRjJyGn7f5BPS,spotify:track:6huNf4dutXRjJyGn7f5BPS,https://api.spotify.com/v1/tracks/6huNf4dutXRjJyGn7f5BPS,https://api.spotify.com/v1/audio-analysis/6huNf4dutXRjJyGn7f5BPS,211421,4,N
Post Malone,Congratulations,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,audio_features,0u2P5u6lvoDfwTYjAADbn4,spotify:track:0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,200186,4,N
Avicii,Without You (feat. Sandro Cavazza),spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,audio_features,6n4U3TlzUGhdSFbUUhTvLP,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/tracks/6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/audio-analysis/6n4U3TlzUGhdSFbUUhTvLP,276147,4,N
Clean Bandit,Symphony (feat. Zara Larsson),spotify:track:72gv4zhNvRVdQA0eOenCal,0.74,0.622,11,-4.608,0,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,audio_features,3NuK5xMlSlB6K2Qp16zf3h,spotify:track:3NuK5xMlSlB6K2Qp16zf3h,https://api.spotify.com/v1/tracks/3NuK5xMlSlB6K2Qp16zf3h,https://api.spotify.com/v1/audio-analysis/3NuK5xMlSlB6K2Qp16zf3h,222707,4,N
Katy Perry,Chained To The Rhythm,spotify:track:7qvxFz3JodM0A7xEM7k3YD,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,audio_features,0TlLq3lA83rQOYtrqBqSct,spotify:track:0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/audio-analysis/0TlLq3lA83rQOYtrqBqSct,238614,4,N
Zay Hilfigerrr,Juju on That Beat (TZ Anthem),spotify:track:1lItf5ZXJc1by9SbPeljFd,0.754,0.723,6,-7.811,0,0.0785,0.0388,0.0,0.106,0.578,140.025,audio_features,023jbXMJej6ppGNnKbLZPM,spotify:track:023jbXMJej6ppGNnKbLZPM,https://api.spotify.com/v1/tracks/023jbXMJej6ppGNnKbLZPM,https://api.spotify.com/v1/audio-analysis/023jbXMJej6ppGNnKbLZPM,163086,4,N
Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",spotify:track:5bcTCxgc7xVfSaMV3RuVke,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,audio_features,09mEdoA6zrmBPgTEN5qXmN,spotify:track:09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/audio-analysis/09mEdoA6zrmBPgTEN5qXmN,228373,3,N
Migos,T-Shirt,spotify:track:1rkfJLgTlB6XYNjgZ0sVaK,0.858,0.61,11,-4.834,0,0.185,0.734,0.000584,0.171,0.419,96.523,audio_features,4X5V0XWXYbjlq4yBuPiYfA,spotify:track:4X5V0XWXYbjlq4yBuPiYfA,https://api.spotify.com/v1/tracks/4X5V0XWXYbjlq4yBuPiYfA,https://api.spotify.com/v1/audio-analysis/4X5V0XWXYbjlq4yBuPiYfA,255453,4,N
OneRepublic,Rich Love (with Seeb),spotify:track:7dOeiXeTSfA1ixaYmQcWu7,0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,audio_features,4wFjTWCunQFKtukqrNijEt,spotify:track:4wFjTWCunQFKtukqrNijEt,https://api.spotify.com/v1/tracks/4wFjTWCunQFKtukqrNijEt,https://api.spotify.com/v1/audio-analysis/4wFjTWCunQFKtukqrNijEt,303077,4,N
Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,spotify:track:1NDxZ7cFAo481dtYWdrUnR,0.594,0.749,9,-5.298,0,0.056,0.0338,0.00106,0.3,0.694,179.968,audio_features,5YUyW9opqNsMSEzzecZih1,spotify:track:5YUyW9opqNsMSEzzecZih1,https://api.spotify.com/v1/tracks/5YUyW9opqNsMSEzzecZih1,https://api.spotify.com/v1/audio-analysis/5YUyW9opqNsMSEzzecZih1,172854,4,N
Macklemore,Glorious (feat. Skylar Grey),spotify:track:2uCLhG4UKRErEUpjsXBaeD,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4,N
Hayden James,NUMB,spotify:track:0LOuhyBqfn1diyqKIsCbOJ,0.788,0.745,11,-4.417,0,0.0448,0.352,4.56e-05,0.0973,0.79,94.002,audio_features,62vDrkBEyJYEOFj1ScBqM7,spotify:track:62vDrkBEyJYEOFj1ScBqM7,https://api.spotify.com/v1/tracks/62vDrkBEyJYEOFj1ScBqM7,https://api.spotify.com/v1/audio-analysis/62vDrkBEyJYEOFj1ScBqM7,190160,4,N
Liam Payne,Strip That Down,spotify:track:29JrmE89KgRyCxBIzq2Ocw,0.653,0.718,3,-5.232,0,0.213,0.00413,0.0,0.0537,0.216,82.034,audio_features,0OI7AFifLSoGzpb8bdBLLV,spotify:track:0OI7AFifLSoGzpb8bdBLLV,https://api.spotify.com/v1/tracks/0OI7AFifLSoGzpb8bdBLLV,https://api.spotify.com/v1/audio-analysis/0OI7AFifLSoGzpb8bdBLLV,202805,4,N
Drake,Passionfruit,spotify:track:3c9LSxnx0AXdsXiewstFC1,0.691,0.771,10,-5.17,0,0.164,0.0511,0.0,0.135,0.673,78.463,audio_features,2HBtd9MYDd2xDVu8Zc6pwt,spotify:track:2HBtd9MYDd2xDVu8Zc6pwt,https://api.spotify.com/v1/tracks/2HBtd9MYDd2xDVu8Zc6pwt,https://api.spotify.com/v1/audio-analysis/2HBtd9MYDd2xDVu8Zc6pwt,157643,4,N
Justin Bieber,Friends (with BloodPop®),spotify:track:7iNIg7XDEaYECfWD5dJ9Va,0.724,0.733,11,-5.539,0,0.0382,0.0249,0.000318,0.127,0.672,125.993,audio_features,4Vbz3osCh6DwHYv5gVv5H2,spotify:track:4Vbz3osCh6DwHYv5gVv5H2,https://api.spotify.com/v1/tracks/4Vbz3osCh6DwHYv5gVv5H2,https://api.spotify.com/v1/audio-analysis/4Vbz3osCh6DwHYv5gVv5H2,208107,4,N
ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",spotify:track:2y5aJvzXhHPA94U5GFAcXe,0.663,0.577,11,-7.518,0,0.0531,0.109,0.0,0.12,0.454,89.996,audio_features,58kZ9spgxmlEznXGu6FPdQ,spotify:track:58kZ9spgxmlEznXGu6FPdQ,https://api.spotify.com/v1/tracks/58kZ9spgxmlEznXGu6FPdQ,https://api.spotify.com/v1/audio-analysis/58kZ9spgxmlEznXGu6FPdQ,193200,4,N
Alessia Cara,Scars To Your Beautiful,spotify:track:0wI7QkCcs8FUQE1OkXUIqd,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,audio_features,51rXHuKN8Loc4sUlKPODgH,spotify:track:51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/tracks/51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH,229670,4,N
2 Chainz,It's A Vibe,spotify:track:3WSajuoPVoIdUkFkVk7Yh3,0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,audio_features,1ZAyjvIk9YiD76yYy0TEG6,spotify:track:1ZAyjvIk9YiD76yYy0TEG6,https://api.spotify.com/v1/tracks/1ZAyjvIk9YiD76yYy0TEG6,https://api.spotify.com/v1/audio-analysis/1ZAyjvIk9YiD76yYy0TEG6,175230,4,N
Starley,Call on Me - Ryan Riback Remix,spotify:track:2L6orAlH8tBhiFTumIfMyF,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,audio_features,3GCdLUSnKSMJhs4Tj6CV3s,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s,232187,4,N
AJR,Weak,spotify:track:2sVcBaVtBPM9vIFk1Jnbw8,0.667,0.741,1,-4.099,1,0.0378,0.0425,0.0,0.0761,0.422,149.908,audio_features,4EAV2cKiqKP5UPZmY6dejk,spotify:track:4EAV2cKiqKP5UPZmY6dejk,https://api.spotify.com/v1/tracks/4EAV2cKiqKP5UPZmY6dejk,https://api.spotify.com/v1/audio-analysis/4EAV2cKiqKP5UPZmY6dejk,204747,4,N
Lana Del Rey,Lust for Life (with The Weeknd),spotify:track:0mt02gJ425Xjm7c3jYkOBn,0.845,0.709,10,-4.547,0,0.0714,0.0233,0.0,0.094,0.62,98.062,audio_features,2z4pcBLQXF2BXKFvd0BuB6,spotify:track:2z4pcBLQXF2BXKFvd0BuB6,https://api.spotify.com/v1/tracks/2z4pcBLQXF2BXKFvd0BuB6,https://api.spotify.com/v1/audio-analysis/2z4pcBLQXF2BXKFvd0BuB6,187521,4,N
CNCO,Reggaetón Lento (Remix),spotify:track:58gqyeFXhOttZW3yetJGPN,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,audio_features,5OCJzvD7sykQEKHH7qAC3C,spotify:track:5OCJzvD7sykQEKHH7qAC3C,https://api.spotify.com/v1/tracks/5OCJzvD7sykQEKHH7qAC3C,https://api.spotify.com/v1/audio-analysis/5OCJzvD7sykQEKHH7qAC3C,197547,4,N
The Vamps,Middle Of The Night,spotify:track:74vs7PD7iG2GnWUGnb8Yuq,0.713,0.831,1,-4.75,0,0.15,0.0168,0.0,0.118,0.584,173.948,audio_features,1BuZAIO8WZpavWVbbq3Lci,spotify:track:1BuZAIO8WZpavWVbbq3Lci,https://api.spotify.com/v1/tracks/1BuZAIO8WZpavWVbbq3Lci,https://api.spotify.com/v1/audio-analysis/1BuZAIO8WZpavWVbbq3Lci,332301,4,N
The Weeknd,I Feel It Coming,spotify:track:3dhjNA0jGA8vHBQ1VdD6vV,0.854,0.573,8,-4.267,1,0.0898,0.585,0.0,0.0884,0.756,102.988,audio_features,0mL7tdtQvCzBqqmin4qYPf,spotify:track:0mL7tdtQvCzBqqmin4qYPf,https://api.spotify.com/v1/tracks/0mL7tdtQvCzBqqmin4qYPf,https://api.spotify.com/v1/audio-analysis/0mL7tdtQvCzBqqmin4qYPf,170011,4,N
The Chainsmokers,Paris,spotify:track:72jbDTw1piOOj770jWNeaG,0.6,0.688,5,-8.339,0,0.201,0.159,1.29e-05,0.409,0.0793,99.977,audio_features,63SevszngYpZOwf63o61K4,spotify:track:63SevszngYpZOwf63o61K4,https://api.spotify.com/v1/tracks/63SevszngYpZOwf63o61K4,https://api.spotify.com/v1/audio-analysis/63SevszngYpZOwf63o61K4,156600,4,N
Big Sean,Bounce Back,spotify:track:0SGkqnVQo9KPytSri1H6cF,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.96,audio_features,6IPwKM3fUUzlElbvKw2sKl,spotify:track:6IPwKM3fUUzlElbvKw2sKl,https://api.spotify.com/v1/tracks/6IPwKM3fUUzlElbvKw2sKl,https://api.spotify.com/v1/audio-analysis/6IPwKM3fUUzlElbvKw2sKl,184154,4,N
Shawn Mendes,Mercy,spotify:track:0AS63m1wHv9n4VVRizK6Hc,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,audio_features,0tBbt8CrmxbjRP0pueQkyU,spotify:track:0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/tracks/0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU,197993,4,N
Avicii,Lonely Together (feat. Rita Ora),spotify:track:75NhhYjHO43mvZgYtnXgti,0.747,0.833,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.008,audio_features,4vvnuJlgBeNVwq3TNmLMNX,spotify:track:4vvnuJlgBeNVwq3TNmLMNX,https://api.spotify.com/v1/tracks/4vvnuJlgBeNVwq3TNmLMNX,https://api.spotify.com/v1/audio-analysis/4vvnuJlgBeNVwq3TNmLMNX,215760,4,N
Cheat Codes,No Promises (feat. Demi Lovato),spotify:track:5lNuqFVMca4vPupY10cH0J,0.585,0.625,5,-5.94,1,0.109,0.0146,1.8e-06,0.131,0.28,68.68,audio_features,4iVVU8DyQvOVsKafv3KWIF,spotify:track:4iVVU8DyQvOVsKafv3KWIF,https://api.spotify.com/v1/tracks/4iVVU8DyQvOVsKafv3KWIF,https://api.spotify.com/v1/audio-analysis/4iVVU8DyQvOVsKafv3KWIF,185863,4,N
Bruno Mars,24K Magic,spotify:track:6b8Be6ljOzmkOmFslEb23P,0.792,0.895,1,-3.112,0,0.0587,0.165,0.0,0.0501,0.793,94.968,audio_features,737gzPI5VAmgUGWiJ9yXuu,spotify:track:737gzPI5VAmgUGWiJ9yXuu,https://api.spotify.com/v1/tracks/737gzPI5VAmgUGWiJ9yXuu,https://api.spotify.com/v1/audio-analysis/737gzPI5VAmgUGWiJ9yXuu,201526,4,N
Lorde,Homemade Dynamite - REMIX,spotify:track:7rdUtXasA973gmrr2Xxh3E,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,audio_features,7vGuf3Y35N4wmASOKLUVVU,spotify:track:7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU,180823,4,N
Kygo,It Ain't Me (with Selena Gomez),spotify:track:12GEpg2XOPyqk03JZEZnJs,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,2iUXsYOEPhVqEBwsqP70rE,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418,4,N
Drake,God's Plan,spotify:track:5t9KtCfnu8wQui1G6IqqBR,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,audio_features,21RzyxY3EFaxVy6K4RqaU9,spotify:track:21RzyxY3EFaxVy6K4RqaU9,https://api.spotify.com/v1/tracks/21RzyxY3EFaxVy6K4RqaU9,https://api.spotify.com/v1/audio-analysis/21RzyxY3EFaxVy6K4RqaU9,163216,4,N
Post Malone,rockstar (feat. 21 Savage),spotify:track:0e7ipj03S05BNilyu5bRzt,0.541,0.787,2,-4.618,0,0.0331,0.0167,0.0,0.157,0.2,113.0,audio_features,66xn6tB8s3l8uhj02OGneE,spotify:track:66xn6tB8s3l8uhj02OGneE,https://api.spotify.com/v1/tracks/66xn6tB8s3l8uhj02OGneE,https://api.spotify.com/v1/audio-analysis/66xn6tB8s3l8uhj02OGneE,245453,4,N
Offset,Ric Flair Drip (with Metro Boomin),spotify:track:2Gk6fi0dqt91NKvlzGsmm7,0.662,0.714,5,-5.68,0,0.121,0.312,0.0,0.179,0.464,147.997,audio_features,52okn5MNA47tk87PeZJLEL,spotify:track:52okn5MNA47tk87PeZJLEL,https://api.spotify.com/v1/tracks/52okn5MNA47tk87PeZJLEL,https://api.spotify.com/v1/audio-analysis/52okn5MNA47tk87PeZJLEL,212120,4,N
G-Eazy,Him & I (with Halsey),spotify:track:5k38wzpLb15YgncyWdTZE4,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,audio_features,7AFASza1mXqntmGtbxXprO,spotify:track:7AFASza1mXqntmGtbxXprO,https://api.spotify.com/v1/tracks/7AFASza1mXqntmGtbxXprO,https://api.spotify.com/v1/audio-analysis/7AFASza1mXqntmGtbxXprO,121887,4,N
Dynoro,In My Mind,spotify:track:2W779g2UrRZtVdf3FcEOO1,0.766,0.329,3,-9.069,1,0.0352,0.459,0.00131,0.111,0.632,119.934,audio_features,2XvnlQhQk7gcMMBFTAraiQ,spotify:track:2XvnlQhQk7gcMMBFTAraiQ,https://api.spotify.com/v1/tracks/2XvnlQhQk7gcMMBFTAraiQ,https://api.spotify.com/v1/audio-analysis/2XvnlQhQk7gcMMBFTAraiQ,227893,4,N
Juice WRLD,Lucid Dreams,spotify:track:285pBltuF7vW8TeWk8hdRR,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,audio_features,6KBYefIoo7KydImq1uUQlL,spotify:track:6KBYefIoo7KydImq1uUQlL,https://api.spotify.com/v1/tracks/6KBYefIoo7KydImq1uUQlL,https://api.spotify.com/v1/audio-analysis/6KBYefIoo7KydImq1uUQlL,223713,4,N
Zedd,The Middle,spotify:track:09IStsImFySgyp0pIQdqAc,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,audio_features,6vN77lE9LK6HP2DewaN6HZ,spotify:track:6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,142273,4,N
Marshmello,FRIENDS,spotify:track:08bNPGLD8AhKpnnERrAc6G,0.687,0.785,1,-4.65,1,0.0333,0.327,0.0,0.203,0.655,106.046,audio_features,5ZSl6gDoV6bPPxzmLeneV9,spotify:track:5ZSl6gDoV6bPPxzmLeneV9,https://api.spotify.com/v1/tracks/5ZSl6gDoV6bPPxzmLeneV9,https://api.spotify.com/v1/audio-analysis/5ZSl6gDoV6bPPxzmLeneV9,194408,4,N
Cardi B,I Like It,spotify:track:58q2HKrzhC3ozto2nDdN4z,0.609,0.726,5,-4.346,0,0.0414,0.0723,8.45e-06,0.0895,0.362,93.958,audio_features,33IOhptvC2Qoy2UhjiHXLV,spotify:track:33IOhptvC2Qoy2UhjiHXLV,https://api.spotify.com/v1/tracks/33IOhptvC2Qoy2UhjiHXLV,https://api.spotify.com/v1/audio-analysis/33IOhptvC2Qoy2UhjiHXLV,195000,4,N
XXXTENTACION,Moonlight,spotify:track:0JP9xo3adEtGSdUEISiszL,0.754,0.805,6,-4.249,1,0.0752,0.315,0.0,0.203,0.555,93.982,audio_features,48zFZh27QU5qsrBjn4C2FA,spotify:track:48zFZh27QU5qsrBjn4C2FA,https://api.spotify.com/v1/tracks/48zFZh27QU5qsrBjn4C2FA,https://api.spotify.com/v1/audio-analysis/48zFZh27QU5qsrBjn4C2FA,176133,4,N
Ariana Grande,no tears left to cry,spotify:track:32VSdGCv8wkAjUkVha9YBf,0.845,0.561,1,-5.253,0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,audio_features,6wmAHw1szh5RCKSRjiXhPe,spotify:track:6wmAHw1szh5RCKSRjiXhPe,https://api.spotify.com/v1/tracks/6wmAHw1szh5RCKSRjiXhPe,https://api.spotify.com/v1/audio-analysis/6wmAHw1szh5RCKSRjiXhPe,200853,4,N
Sheck Wes,Mo Bamba,spotify:track:1xzBco0xcoJEDXktl7Jxrr,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,audio_features,7dt6x5M1jzdTEt8oCbisTK,spotify:track:7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,231267,4,N
Calvin Harris,One Kiss (with Dua Lipa),spotify:track:7ef4DlsgrMEH11cDZd32M6,0.918,0.58,10,-7.501,1,0.322,0.00108,6.12e-05,0.106,0.611,139.977,audio_features,6HJ34Zyw6bg8yGm28AxLXf,spotify:track:6HJ34Zyw6bg8yGm28AxLXf,https://api.spotify.com/v1/tracks/6HJ34Zyw6bg8yGm28AxLXf,https://api.spotify.com/v1/audio-analysis/6HJ34Zyw6bg8yGm28AxLXf,181415,4,N
Tyga,Taste (feat. Offset),spotify:track:5IaHrVsrferBYDm0bDyABy,0.748,0.749,8,-5.916,0,0.516,0.142,0.0,0.0713,0.659,90.09,audio_features,1cS0TgbR263ey9jn0MwD2s,spotify:track:1cS0TgbR263ey9jn0MwD2s,https://api.spotify.com/v1/tracks/1cS0TgbR263ey9jn0MwD2s,https://api.spotify.com/v1/audio-analysis/1cS0TgbR263ey9jn0MwD2s,221013,4,N
Travis Scott,SICKO MODE,spotify:track:2xLMifQCjDGFmkHkpNLD9h,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.011,audio_features,7BqHUALzNBTanL6OvsqmC1,spotify:track:7BqHUALzNBTanL6OvsqmC1,https://api.spotify.com/v1/tracks/7BqHUALzNBTanL6OvsqmC1,https://api.spotify.com/v1/audio-analysis/7BqHUALzNBTanL6OvsqmC1,214290,4,N
Imagine Dragons,Natural,spotify:track:2FY7b99s15jUprqC0M5NCT,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,audio_features,3EPXxR3ImUwfayaurPi3cm,spotify:track:3EPXxR3ImUwfayaurPi3cm,https://api.spotify.com/v1/tracks/3EPXxR3ImUwfayaurPi3cm,https://api.spotify.com/v1/audio-analysis/3EPXxR3ImUwfayaurPi3cm,196373,4,N
DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",spotify:track:4w8niZpiMy6qz1mntFA5uM,0.856,0.632,6,-3.692,0,0.074,0.193,0.0,0.0688,0.697,112.009,audio_features,1lsBTdE6MGsKeZCD6llNu7,spotify:track:1lsBTdE6MGsKeZCD6llNu7,https://api.spotify.com/v1/tracks/1lsBTdE6MGsKeZCD6llNu7,https://api.spotify.com/v1/audio-analysis/1lsBTdE6MGsKeZCD6llNu7,180493,4,N
Marshmello,Spotlight,spotify:track:6VrCmhRBFnuGKmtNfk4jDs,0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,audio_features,2UVbBKQOdFAekPTRsnkzcf,spotify:track:2UVbBKQOdFAekPTRsnkzcf,https://api.spotify.com/v1/tracks/2UVbBKQOdFAekPTRsnkzcf,https://api.spotify.com/v1/audio-analysis/2UVbBKQOdFAekPTRsnkzcf,190288,4,N
The Weeknd,Pray For Me (with Kendrick Lamar),spotify:track:6huNf4dutXRjJyGn7f5BPS,0.745,0.346,1,-7.709,1,0.331,0.00552,0.0,0.0881,0.112,203.911,audio_features,0ZNrc4kNeQYD9koZ3KvCsy,spotify:track:0ZNrc4kNeQYD9koZ3KvCsy,https://api.spotify.com/v1/tracks/0ZNrc4kNeQYD9koZ3KvCsy,https://api.spotify.com/v1/audio-analysis/0ZNrc4kNeQYD9koZ3KvCsy,237240,4,N
Billie Eilish,lovely (with Khalid),spotify:track:0u2P5u6lvoDfwTYjAADbn4,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,audio_features,2G7V7zsVDxg1yRsu7Ew9RJ,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,https://api.spotify.com/v1/tracks/2G7V7zsVDxg1yRsu7Ew9RJ,https://api.spotify.com/v1/audio-analysis/2G7V7zsVDxg1yRsu7Ew9RJ,217925,4,N
Migos,Walk It Talk It,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,0.791,0.473,10,-9.86,0,0.25,0.279,0.0,0.0959,0.603,95.948,audio_features,4PzsYXrHh4r2BxtpNjtvoF,spotify:track:4PzsYXrHh4r2BxtpNjtvoF,https://api.spotify.com/v1/tracks/4PzsYXrHh4r2BxtpNjtvoF,https://api.spotify.com/v1/audio-analysis/4PzsYXrHh4r2BxtpNjtvoF,173154,4,N
Clean Bandit,Solo (feat. Demi Lovato),spotify:track:3NuK5xMlSlB6K2Qp16zf3h,0.755,0.769,10,-5.658,0,0.186,0.314,2.38e-06,0.0628,0.642,114.966,audio_features,6qNALlmZa1ESnCxJmXE1K9,spotify:track:6qNALlmZa1ESnCxJmXE1K9,https://api.spotify.com/v1/tracks/6qNALlmZa1ESnCxJmXE1K9,https://api.spotify.com/v1/audio-analysis/6qNALlmZa1ESnCxJmXE1K9,186080,4,N
Drake,Nonstop,spotify:track:0TlLq3lA83rQOYtrqBqSct,0.619,0.452,9,-5.449,1,0.028,0.502,0.0,0.122,0.174,131.981,audio_features,0lPXFrKyl8HkdQ2E6NmNja,spotify:track:0lPXFrKyl8HkdQ2E6NmNja,https://api.spotify.com/v1/tracks/0lPXFrKyl8HkdQ2E6NmNja,https://api.spotify.com/v1/audio-analysis/0lPXFrKyl8HkdQ2E6NmNja,204173,4,N
6ix9ine,FEFE,spotify:track:023jbXMJej6ppGNnKbLZPM,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949,audio_features,7FGq80cy8juXBCD2nrqdWU,spotify:track:7FGq80cy8juXBCD2nrqdWU,https://api.spotify.com/v1/tracks/7FGq80cy8juXBCD2nrqdWU,https://api.spotify.com/v1/audio-analysis/7FGq80cy8juXBCD2nrqdWU,170770,4,N
The Weeknd,Call Out My Name,spotify:track:09mEdoA6zrmBPgTEN5qXmN,0.733,0.897,0,-3.652,1,0.0389,0.0391,0.0,0.117,0.649,96.006,audio_features,0mlAOSILGRys2IbvyOT5VJ,spotify:track:0mlAOSILGRys2IbvyOT5VJ,https://api.spotify.com/v1/tracks/0mlAOSILGRys2IbvyOT5VJ,https://api.spotify.com/v1/audio-analysis/0mlAOSILGRys2IbvyOT5VJ,173800,4,N
Nio Garcia,Te Boté - Remix,spotify:track:4X5V0XWXYbjlq4yBuPiYfA,0.703,0.832,0,-7.202,0,0.0689,0.00149,0.127,0.0696,0.667,122.029,audio_features,15DwFznkBJir7AK9PyMyRR,spotify:track:15DwFznkBJir7AK9PyMyRR,https://api.spotify.com/v1/tracks/15DwFznkBJir7AK9PyMyRR,https://api.spotify.com/v1/audio-analysis/15DwFznkBJir7AK9PyMyRR,196489,4,N
Migos,MotorSport,spotify:track:4wFjTWCunQFKtukqrNijEt,0.628,0.797,11,-3.953,0,0.0596,0.0364,0.0,0.104,0.321,106.93,audio_features,7EI6Iki24tBHAMxtb4xQN2,spotify:track:7EI6Iki24tBHAMxtb4xQN2,https://api.spotify.com/v1/tracks/7EI6Iki24tBHAMxtb4xQN2,https://api.spotify.com/v1/audio-analysis/7EI6Iki24tBHAMxtb4xQN2,215064,4,N
Nicky Jam,X,spotify:track:5YUyW9opqNsMSEzzecZih1,0.575,0.423,4,-9.578,0,0.0419,0.85,0.00342,0.154,0.355,149.799,audio_features,0vYNMCubrGX6XHpX0KrGOe,spotify:track:0vYNMCubrGX6XHpX0KrGOe,https://api.spotify.com/v1/tracks/0vYNMCubrGX6XHpX0KrGOe,https://api.spotify.com/v1/audio-analysis/0vYNMCubrGX6XHpX0KrGOe,160019,4,N
